663	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#251.182#251.348
664	же	же	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#251.348#251.514
665	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#251.514#251.68
666	как	как	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#251.68#251.846
667	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#251.846#252.012
668	оценить	оценить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#252.012#252.178
669	?	?	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#252.178#252.344
670	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#252.344#252.51
671	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#252.51#252.676
672	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#252.676#252.842
673	очень	очень	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#252.842#253.008
674	субъективно	субъективный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#253.008#253.174
675	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#253.174#253.34
676	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#253.34#253.506
677	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#253.506#253.672
678	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#253.672#253.85
679	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#255.92#256.201
680	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#256.201#256.482
681	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#256.482#256.763
682	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#256.763#257.044
683	взял	брать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#257.044#257.325
684	из	из	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#257.325#257.606
685	балды	балда	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#257.606#257.887
686	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#257.887#258.168
687	просто	просто	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#258.168#258.449
688	вымышленную	вымышлеть	VERB	_	Aspect=Perf|Case=Acc|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@dtp1985m-words#@dtp1985m#258.449#258.73
689	цифру	цифра	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#258.73#259.011
690	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#259.011#259.292
691	которую	который	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#259.292#259.573
692	получают	получать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#259.573#259.854
693	более	более	ADV	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#259.854#260.135
694	успешные	успешный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#260.135#260.416
695	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#260.416#260.71
696	почему	почему	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#262.65#262.916
697	больше	больше	ADV	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#262.916#263.182
698	?	?	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#263.182#263.448
699	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#263.448#263.714
700	или	или	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#263.714#263.98
701	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#263.98#264.246
702	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#264.246#264.512
703	меньше	мало	ADJ	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#264.512#264.78
704	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#269.33#269.516
705	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#269.516#269.702
706	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#269.702#269.888
707	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#269.888#270.074
708	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#270.074#270.26
709	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#270.26#270.446
710	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#270.446#270.632
711	год	год	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#270.632#270.82
712	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#271.71#272.226
713	значительно	значительно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#272.226#272.742
714	больше	больше	ADV	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#272.742#273.26
715	чем	чем	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#273.84#274.165
716	сто	сто	NUM	_	Case=Nom	_	_	_	@dtp1985m-words#@dtp1985m#274.165#274.49
717	тыщ	тыще	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#274.49#274.815
718	рублей	рубль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#274.815#275.14
719	да	да	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#291.88#292.12
720	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#304.74#305.025
721	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#305.025#305.31
722	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#305.31#305.595
723	восемь	восемь	NUM	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#305.595#305.88
724	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#305.88#306.165
725	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#306.165#306.45
726	точно	точно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#306.45#306.735
727	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#306.735#307.02
728	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#307.02#307.305
729	познакомился	знакомиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#307.305#307.59
730	со	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#307.59#307.875
731	Стасом	Стас	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#307.875#308.16
732	восемь	восемь	NUM	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#308.16#308.445
733	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#308.445#308.73
734	назад	назад	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#308.73#309.015
735	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#309.015#309.3
736	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#309.3#309.585
737	начали	начать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#309.585#309.87
738	что-то	что-то	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#309.87#310.155
739	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#310.155#310.45
740	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#311.33#311.564
741	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#311.564#311.798
742	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#311.798#312.032
743	формат	формат	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#312.032#312.266
744	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#312.266#312.5
745	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#312.5#312.734
746	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#312.734#312.968
747	нов	новый	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#312.968#313.202
748	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#313.202#313.436
749	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#313.436#313.67
750	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#313.67#313.904
751	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#313.904#314.138
752	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#314.138#314.372
753	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#314.372#314.606
754	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#314.606#314.84
755	отрицаем	отрицать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#314.84#315.074
756	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#315.074#315.308
757	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#315.308#315.542
758	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#315.542#315.776
759	формат	формат	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#315.776#316.01
760	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#316.01#316.244
761	эээ	эээ	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#316.244#316.478
762	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#316.478#316.712
763	пришел	прийти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#316.712#316.946
764	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#316.946#317.18
765	запада	запад	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#317.18#317.414
766	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#317.414#317.648
767	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#317.648#317.882
768	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#317.882#318.116
769	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#318.116#318.35
770	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#318.35#318.584
771	говорим	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#318.584#318.84
772	что	что	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#318.9#319.16
773	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#319.16#319.42
774	все	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#319.42#319.68
775	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#319.68#319.94
776	придумали	придумать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#319.94#320.2
777	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#320.2#320.46
778	нуля	нуль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#320.46#320.72
779	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#320.72#320.98
780	нигде	нигде	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#320.98#321.24
781	такого	такой	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#321.24#321.5
782	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#321.5#321.76
783	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#321.76#322.02
784	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#322.02#322.28
785	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#322.28#322.54
786	бы	бы	AUX	_	_	_	_	_	@dtp1985m-words#@dtp1985m#322.54#322.8
787	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#322.8#323.06
788	нечестно	нечестно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#323.06#323.32
789	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#323.32#323.58
790	а	а	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#323.58#323.84
791	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#323.84#324.1
792	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#324.1#324.36
793	однажды	однажды	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#324.36#324.62
794	со	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#324.62#324.88
795	Стасом	Стас	PROPN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#324.88#325.14
796	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#325.14#325.4
797	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#325.4#325.66
798	опять	опять	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#325.66#325.92
799	же	же	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#325.92#326.18
800	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#326.18#326.44
801	про	про	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#326.44#326.7
802	которого	который	PRON	_	Case=Gen	_	_	_	@dtp1985m-words#@dtp1985m#326.7#326.96
803	приходится	приходиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#326.96#327.22
804	часто	часто	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#327.22#327.48
805	говорить	говорить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#327.48#327.74
806	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#327.74#328.0
807	эээ	эээ	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#328.0#328.26
808	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#328.26#328.52
809	решили	решить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#328.52#328.78
810	что-то	что-то	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#328.78#329.04
811	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#329.04#329.3
812	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#329.3#329.56
813	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#329.56#329.82
814	Воронеже	Воронеж	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#329.82#330.1
815	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#330.15#330.378
816	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#330.378#330.606
817	еще	еще	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#330.606#330.834
818	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#330.834#331.062
819	Воронеже	Воронеж	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#331.062#331.29
820	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#331.29#331.518
821	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#331.518#331.746
822	работал	работать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#331.746#331.974
823	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#331.974#332.202
824	клубе	клуб	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#332.202#332.43
825	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#332.43#332.658
826	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#332.658#332.886
827	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#332.886#333.114
828	а	а	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#333.114#333.342
829	давай	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#333.342#333.57
830	что-то	что-то	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#333.57#333.798
831	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#333.798#334.026
832	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#334.026#334.254
833	клубе	клуб	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#334.254#334.482
834	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#334.482#334.71
835	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#334.71#334.938
836	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#334.938#335.166
837	видимо	видимо	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#335.166#335.394
838	хотел	хотеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#335.394#335.622
839	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#335.622#335.85
840	стать	стать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#335.85#336.078
841	артдиректором	артдиректор	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#336.078#336.306
842	этого	этот	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#336.306#336.534
843	клуба	клуб	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#336.534#336.762
844	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#336.762#337.009
845	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#337.01#337.255
846	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#337.255#337.5
847	а	а	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#337.5#337.745
848	когда	когда	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#337.745#337.99
849	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#337.99#338.235
850	сели	сесть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#338.235#338.48
851	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#338.48#338.725
852	начали	начать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#338.725#338.97
853	придумывать	придумать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#338.97#339.215
854	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#339.215#339.46
855	вдруг	вдруг	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#339.46#339.705
856	возникла	возникнуть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#339.705#339.95
857	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#339.95#340.195
858	импровизировать	импровизировывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#340.195#340.44
859	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#340.44#340.685
860	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#340.685#340.93
861	именно	именно	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#340.93#341.175
862	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#341.175#341.42
863	том	тот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#341.42#341.665
864	формате	формат	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#341.665#341.91
865	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#341.91#342.155
866	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#342.155#342.4
867	котором	который	PRON	_	Case=Loc	_	_	_	@dtp1985m-words#@dtp1985m#342.4#342.645
868	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#342.645#342.89
869	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#342.89#343.135
870	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#343.135#343.38
871	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#343.38#343.625
872	глобальная	глобальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#343.625#343.87
873	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#343.87#344.115
874	импровизировать	импровизировывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#344.115#344.36
875	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#344.36#344.605
876	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#344.605#344.85
877	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#344.85#345.095
878	начали	начать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#345.095#345.34
879	думать	думать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#345.34#345.585
880	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#345.585#345.83
881	придумывать	придумать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#345.83#346.075
882	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#346.075#346.32
